"Post Date","Check","Description","Debit","Credit","Status","Balance"
"4/28/2025","","Withdrawal ACH FLUENT-Gainesvil/TYPE: PAYMENT ID: 1371804719

CO: FLUENT-Gainesvil

NAME: steven chaplinski","18","","Posted","-24"
"4/27/2025","","Withdrawal Debit Card MC Debit Gator/IC* INSTACART*SUBSCRIP SAN FRANCISC CA

Date 04/26/25 0 5116980985 0 5411

Card 1247","9.99","","Posted","-6"
"4/27/2025","","Withdrawal POS #000000045037/SUNOCO 8002212501 4234 SW 20TH AVE

GAINESVILLE FL

Card 1247","21.84","","Posted","3.99"
"4/26/2025","","Withdrawal POS #000000977612/SUNOCO 8002212501 4234 SW 20TH AVE

GAINESVILLE FL

Card 1247","21.84","","Posted","25.83"
"4/25/2025","","Withdrawal POS #000080196760/SMOKE CITY 2120 SW 34TH ST GAINESVILLE

Card 1247","6.34","","Posted","47.67"
"4/25/2025","","Withdrawal POS #000000940381/SUNOCO 8002212501 4234 SW 20TH AVE

GAINESVILLE FL

Card 1247","21.84","","Posted","54.01"
"4/25/2025","","Withdrawal ACH FLUENT-Gainesvil/TYPE: PAYMENT ID: 1371804719

CO: FLUENT-Gainesvil

NAME: steven chaplinskiEntry Class Code: WEB","28.5","","Posted","75.85"
"4/24/2025","","Withdrawal POS #000000912703/SUNOCO 8002212501 4234 SW 20TH AVE

GAINESVILLE FL

Card 1247","24.52","","Posted","104.35"
"4/24/2025","","Withdrawal ACH FLUENT-Gainesvil/TYPE: PAYMENT ID: 1371804719

CO: FLUENT-Gainesvil

NAME: steven chaplinskiEntry Class Code: WEB","21","","Posted","128.87"
"4/23/2025","","Withdrawal POS #000000767866/PUBLIX 3100 SW 35TH BLVD GAINESVILLE FL

Card 1247","18.35","","Posted","149.87"
"4/23/2025","","Withdrawal POS #000000880006/SUNOCO 8002212501 4234 SW 20TH AVE

GAINESVILLE FL

Card 1247","21.84","","Posted","168.22"
"4/23/2025","","Recurring Withdrawal Debit Card - MC Debit Gator/NETFLIX.COM CA

Date 04/23/25 0 5113169724 1 4899

Card 1247","20.71","","Posted","190.06"
"4/23/2025","","Withdrawal ACH FLUENT-Gainesvil/TYPE: PAYMENT ID: 1371804719

CO: FLUENT-Gainesvil

NAME: steven chaplinskiEntry Class Code: WEB","15","","Posted","210.77"
"4/22/2025","","Withdrawal POS #000000788429/SUNOCO 8002212501 4234 SW 20TH AVE

GAINESVILLE FL

Card 1247","21.84","","Posted","225.77"
"4/22/2025","","Withdrawal Debit Card MC Debit Gator/INSTACART*159 SAN FRANCISC CA

Date 04/21/25 0 5111802992 0 5411

Card 1247","55","","Posted","247.61"
"4/22/2025","","Withdrawal ACH FLUENT-Gainesvil/TYPE: PAYMENT ID: 1371804719

CO: FLUENT-Gainesvil

NAME: steven chaplinskiEntry Class Code: WEB","17.5","","Posted","302.61"
"4/22/2025","","Withdrawal POS #000000773256/SUNOCO 8002212501 4234 SW 20TH AVE

GAINESVILLE FL

Card 1247","21.84","","Posted","320.11"
"4/21/2025","","Recurring Withdrawal Debit Card - MC Debit Gator/CANVA* I04492-37655487 CAMDEN DE

Date 04/20/25 0 5110064939 1 7333

Card 1247","12.99","","Posted","341.95"
"4/21/2025","","Withdrawal POS #000028288185/WAWA 5325 GAINESVILLE GAINESVILLE FL

Card 1247","15.54","","Posted","354.94"
"4/21/2025","","Withdrawal ACH FLUENT-Gainesvil/TYPE: PAYMENT ID: 1371804719

CO: FLUENT-Gainesvil

NAME: steven chaplinskiEntry Class Code: WEB","42","","Posted","370.48"
"4/20/2025","","Withdrawal POS #000000732586/SUNOCO 8002212501 4234 SW 20TH AVE

GAINESVILLE FL

Card 1247","18.41","","Posted","412.48"
"4/20/2025","","Withdrawal Debit Card MC Debit Gator/INSTACART*159 SAN FRANCISC CA

Date 04/19/25 0 5109159889 1 5411

Card 1247","48.79","","Posted","430.89"
"4/20/2025","","Withdrawal POS #000000752843/SUNOCO 8002212501 4234 SW 20TH AVE

GAINESVILLE FL

Card 1247","18.41","","Posted","479.68"
"4/19/2025","","Withdrawal POS #000000000007/CIRCLE K # 06782 5237 GAINESVILLE FL

Card 1247","16.99","","Posted","498.09"
"4/18/2025","","Recurring Withdrawal Debit Card - MC Debit Gator/AMAZON PRIME*TG93S4M53 AMZN.COM/BIL WA

Date 04/17/25 0 5107336159 0 5968

Card 1247","15.13","","Posted","515.08"
"4/18/2025","","Withdrawal POS #000000736804/PUBLIX 3100 SW 35TH BLVD GAINESVILLE FL

Card 1247","25.01","","Posted","530.21"
"4/17/2025","","Withdrawal POS #000000597264/SUNOCO 8002212501 4234 SW 20TH AVE

GAINESVILLE FL

Card 1247","23.65","","Posted","555.22"
"4/17/2025","","Recurring Withdrawal Debit Card - MC Debit Gator/APPLE.COM/BILL 866-712-7753 CA

Date 04/16/25 0 5106955527 0 5818

Card 1247","36.98","","Posted","578.87"
"4/17/2025","","Withdrawal ACH FLUENT-Gainesvil/TYPE: PAYMENT ID: 1371804719

CO: FLUENT-Gainesvil

NAME: steven chaplinskiEntry Class Code: WEB","42","","Posted","615.85"
"4/16/2025","","Withdrawal POS #000000560579/SUNOCO 8002212501 4234 SW 20TH AVE

GAINESVILLE FL

Card 1247","18.41","","Posted","657.85"
"4/16/2025","","Withdrawal Debit Card MC Debit Gator/INSTACART*159 SAN FRANCISC CA

Date 04/15/25 0 5105953159 0 5411

Card 1247","70","","Posted","676.26"
"4/15/2025","","Withdrawal POS #000000515552/SUNOCO 8002212501 4234 SW 20TH AVE

GAINESVILLE FL

Card 1247","21.84","","Posted","746.26"
"4/14/2025","","Withdrawal POS #000000500473/SUNOCO 8002212501 4234 SW 20TH AVE

GAINESVILLE FL

Card 1247","21.84","","Posted","768.1"
"4/14/2025","","Recurring Withdrawal Debit Card Fee/MASTERCARD ISSUER CROSS-BORDER FEE

Date 04/13/25 0 5103998380 0 5734

Card 1247","0.08","","Posted","789.94"
"4/14/2025","","Recurring Withdrawal Debit Card - MC Debit Gator/RAYCAST.COM CHESHIRE LN

Date 04/13/25 0 5103998380 0 5734

Card 1247","10","","Posted","790.02"
"4/14/2025","","Recurring Withdrawal Debit Card Fee/MASTERCARD ISSUER CROSS-BORDER FEE

Date 04/13/25 0 5103998379 0 5734

Card 1247","0.08","","Posted","800.02"
"4/14/2025","","Recurring Withdrawal Debit Card - MC Debit Gator/RAYCAST.COM CHESHIRE LN

Date 04/13/25 0 5103998379 0 5734

Card 1247","10","","Posted","800.1"
"4/13/2025","","Withdrawal POS #000000406174/SUNOCO 8002212501 4234 SW 20TH AVE

GAINESVILLE FL

Card 1247","23.44","","Posted","810.1"
"4/11/2025","","Withdrawal Debit Card MC Debit Gator/IONOS INC. CHESTERBROOK PA

Date 04/10/25 0 5100985699 0 4816

Card 1247","7","","Posted","833.54"
"4/11/2025","","Withdrawal Debit Card MC Debit Gator/AMAZON PRIME*GN80C1F53 AMZN.COM/BIL WA

Date 04/11/25 0 5101982298 0 5818

Card 1247","3.4","","Posted","840.54"
"4/11/2025","","Withdrawal Debit Card MC Debit Gator/CIRCLE K # 06782 GAINESVILLE FL

Date 04/09/25 0 5099980889 0 5499

Card 1247","19.33","","Posted","843.94"
"4/11/2025","","Withdrawal POS #000000375291/SUNOCO 8002212501 4234 SW 20TH AVE

GAINESVILLE FL

Card 1247","23.87","","Posted","863.27"
"4/10/2025","","Withdrawal Debit Card MC Debit Gator/INSTACART*159 SAN FRANCISC CA

Date 04/09/25 0 5099942565 0 5411

Card 1247","49.14","","Posted","887.14"
"4/10/2025","","Deposit Home Banking Transfer/From CHAPLINSKI,LEON 3496297 Share 0000

Funds Transfer via Mobile","","451","Posted","936.28"
"4/9/2025","","Recurring Withdrawal Debit Card Fee/MASTERCARD ISSUER CROSS-BORDER FEE

Date 04/08/25 0 5098321266 0 5734

Card 1247","0.06","","Posted","485.28"
"4/9/2025","","Recurring Withdrawal Debit Card - MC Debit Gator/IDEOGRAM AI TORONTO ON

Date 04/08/25 0 5098321266 0 5734

Card 1247","8","","Posted","485.34"
"4/9/2025","","Withdrawal Debit Card MC Debit Gator/IONOS INC. CHESTERBROOK PA

Date 04/08/25 0 5098011593 1 4816

Card 1247","23","","Posted","493.34"
"4/9/2025","","Withdrawal Debit Card MC Debit Gator/COX GAINESVILLE COMM 800-234-3993 FL

Date 04/08/25 0 5098319723 0 4899

Card 1247","156.13","","Posted","516.34"
"4/8/2025","","Withdrawal ACH SUNO INC./TYPE: SUNO INC. ID: 1800948598

CO: SUNO INC. NAME: STEVEN J CHAPLINSKI

Entry Class Code: WEB","10","","Posted","672.47"
"4/8/2025","","Recurring Withdrawal Debit Card - MC Debit Gator/OPENAI SAN FRANCISC CA

Date 04/07/25 0 5097912116 0 5734

Card 1247","6.87","","Posted","682.47"
"4/8/2025","","Recurring Withdrawal Debit Card - MC Debit Gator/TUBEBUDDYCOM* 8668823239 CA

Date 04/07/25 0 5097928096 0 5734

Card 1247","7.5","","Posted","689.34"
"4/8/2025","","Recurring Withdrawal Debit Card Fee/MASTERCARD ISSUER CROSS-BORDER FEE

Date 04/08/25 0 5098910705 0 5734

Card 1247","0.23","","Posted","696.84"
"4/8/2025","","Recurring Withdrawal Debit Card - MC Debit Gator/NOTEGPT.IO ADMIRALTY KO

Date 04/08/25 0 5098910705 0 5734

Card 1247","29","","Posted","697.07"
"4/8/2025","","Withdrawal Debit Card MC Debit Gator/GRU/EZ-PAY WEB PYMT 352-334-3434 FL

Date 04/07/25 0 5097325360 0 4900

Card 1247","133.69","","Posted","726.07"
"4/8/2025","","Withdrawal POS #000000112784/SUNOCO 8002212501 4234 SW 20TH AVE

GAINESVILLE FL

Card 1247","21.84","","Posted","859.76"
"4/7/2025","","Withdrawal POS #000000134088/AMAZON.COM*N888H1072 SEATTLE WA

Card 1247","10.18","","Posted","881.6"
"4/7/2025","","Withdrawal POS #000000000003/AMAZON.COM*1U8092W83 SEATTLE WA

Card 1247","44.65","","Posted","891.78"
"4/7/2025","","Withdrawal POS #000000000032/AMAZON.COM*EO01Y18N3 SEATTLE WA

Card 1247","20.36","","Posted","936.43"
"4/7/2025","","Recurring Withdrawal Debit Card - MC Debit Gator/SUPERPOWER CHATGPT MIDDLETOWN DE

Date 04/05/25 0 5095135373 1 5734

Card 1247","15","","Posted","956.79"
"4/7/2025","","Recurring Withdrawal Debit Card - MC Debit Gator/SUPERPOWER CHATGPT MIDDLETOWN DE

Date 04/05/25 0 5095135372 1 5734

Card 1247","15","","Posted","971.79"
"4/7/2025","","Withdrawal Debit Card MC Debit Gator/IONOS INC. CHESTERBROOK PA

Date 04/06/25 0 5096139388 1 4816

Card 1247","1","","Posted","986.79"
"4/7/2025","","Withdrawal Debit Card MC Debit Gator/CIRCLE K # 06782 GAINESVILLE FL

Date 04/05/25 0 5095133634 1 5499

Card 1247","26.99","","Posted","987.79"
"4/7/2025","","Recurring Withdrawal Debit Card - MC Debit Gator/APPLE.COM/BILL 866-712-7753 CA

Date 04/06/25 0 5096127456 1 5818

Card 1247","2.99","","Posted","1014.78"
"4/7/2025","","Withdrawal ACH FLUENT-Gainesvil/TYPE: PAYMENT ID: 1371804719

CO: FLUENT-Gainesvil

NAME: steven chaplinskiEntry Class Code: WEB","45","","Posted","1017.77"
"4/7/2025","","Withdrawal ACH AIRTABLE.com/bil/TYPE: AIRTABLE.c ID: 4270465600

CO: AIRTABLE.com/bil

NAME: STEVEN CHAPLINSKIEntry Class Code: WEB","31","","Posted","1062.77"
"4/7/2025","","Withdrawal POS #000000204012/SUNOCO 8002212501 4234 SW 20TH AVE

GAINESVILLE FL

Card 1247","21.84","","Posted","1093.77"
"4/6/2025","","Recurring Withdrawal Debit Card - MC Debit Gator/OPENAI *CHATGPT SUBSCR SAN FRANCISC CA

Date 04/04/25 0 5094561526 0 5734

Card 1247","20","","Posted","1115.61"
"4/6/2025","","Recurring Withdrawal Debit Card - MC Debit Gator/OPENAI SAN FRANCISC CA

Date 04/04/25 0 5094381115 2 5734

Card 1247","6.09","","Posted","1135.61"
"4/6/2025","","Withdrawal Debit Card MC Debit Gator/HOSTINGER* HOSTINGER.C WILMINGTON DE

Date 04/04/25 0 5094291695 2 7372

Card 1247","14.98","","Posted","1141.7"
"4/6/2025","","Withdrawal Debit Card MC Debit Gator/INSTACART*159 SAN FRANCISC CA

Date 04/05/25 0 5095016197 1 5411

Card 1247","38.02","","Posted","1156.68"
"4/6/2025","","Withdrawal Debit Card MC Debit Gator/IONOS INC. CHESTERBROOK PA

Date 04/05/25 0 5095015218 1 4816

Card 1247","18","","Posted","1194.7"
"4/4/2025","","Withdrawal ACH XAI LLC/TYPE: XAI LLC ID: 1800948598 CO: XAI LLC

NAME: STEVEN J CHAPLINSKI

Entry Class Code: WEB","5","","Posted","1212.7"
"4/4/2025","","Withdrawal Debit Card MC Debit Gator/HOSTINGER* HOSTINGER.C WILMINGTON DE

Date 04/04/25 0 5094028682 1 7372

Card 1247","13.17","","Posted","1217.7"
"4/4/2025","","Recurring Withdrawal Debit Card - MC Debit Gator/APPLE.COM/BILL 866-712-7753 CA

Date 04/03/25 0 5093962196 0 5818

Card 1247","2.99","","Posted","1230.87"
"4/3/2025","","Withdrawal Bill Payment #000000362529/CS Addtl Storage Park Avenue,345

CA

Card 1247","9.99","","Posted","1233.86"
"4/3/2025","","Withdrawal Bill Payment #000000366741/Adobe Park Avenue,345 adobe.com CA

Card 1247","19.99","","Posted","1243.85"
"4/3/2025","","Withdrawal POS #000000995800/SUNOCO 8002212501 4234 SW 20TH AVE

GAINESVILLE FL

Card 1247","18.41","","Posted","1263.84"
"4/3/2025","","Recurring Withdrawal Debit Card - MC Debit Gator/NOTION LABS, INC. SAN FRANCISC CA

Date 04/02/25 0 5092100172 1 7372

Card 1247","22","","Posted","1282.25"
"4/2/2025","","Recurring Withdrawal Debit Card - MC Debit Gator/MYDESIGNS - PRO - MON LAS VEGAS NV

Date 04/01/25 0 5091214195 1 5734

Card 1247","49.99","","Posted","1304.25"
"4/2/2025","","Recurring Withdrawal Debit Card - MC Debit Gator/PARAMOUNT+ WEST HOLLYWO CA

Date 04/01/25 0 5091067744 1 4899

Card 1247","14.96","","Posted","1354.24"
"4/2/2025","","Withdrawal ACH Watson Realty Co/TYPE: WEB PMTS ID: 9000321157

CO: Watson Realty Co

NAME: Steven chaplinskiEntry Class Code: WEB","1179","","Posted","1369.2"
"4/2/2025","","Withdrawal ACH FLUENT-Gainesvil/TYPE: PAYMENT ID: 1371804719

CO: FLUENT-Gainesvil

NAME: steven chaplinskiEntry Class Code: WEB","25","","Posted","2548.2"
"4/2/2025","","Withdrawal ACH AppFolio, Inc. F/TYPE: WEB PMTS ID: 9001406550

CO: AppFolio, Inc. F

NAME: Steven chaplinskiEntry Class Code: WEB","2.49","","Posted","2573.2"
"4/1/2025","","Recurring Withdrawal Debit Card - MC Debit Gator/PADDLE.NET* SETAPP NEW YORK NY

Date 04/01/25 0 5091930268 0 5817

Card 1247","9.99","","Posted","2575.69"
"4/1/2025","","Withdrawal Debit Card MC Debit Gator/INSTACART*159 SAN FRANCISC CA

Date 03/31/25 0 5090929413 0 5411

Card 1247","52","","Posted","2585.68"
"4/1/2025","","Withdrawal Debit Card Fee/MASTERCARD ISSUER CROSS-BORDER FEE

Date 03/31/25 0 5090929332 0 5817

Card 1247","0.08","","Posted","2637.68"
"4/1/2025","","Withdrawal Debit Card MC Debit Gator/OBSIDIAN.MD OAKVILLE NOR ON

Date 03/31/25 0 5090929332 0 5817

Card 1247","10","","Posted","2637.76"
"4/1/2025","","Recurring Withdrawal Debit Card - MC Debit Gator/FS *RAINDROP.IO SANTA BARBAR CA

Date 03/31/25 0 5090928275 0 5734

Card 1247","3","","Posted","2647.76"
"4/1/2025","","Deposit ACH ETSY, INC./TYPE: PAYOUT ID: 1357612331

CO: ETSY, INC.

Entry Class Code: PPD","","4.07","Posted","2650.76"
"4/1/2025","","Withdrawal POS #000020856446/GOOGLE *YouTubePremium 1600 Amphitheatre

Parkw Mountain View CA

Card 1247","15.92","","Posted","2646.69"
"4/1/2025","","Withdrawal POS #000000904370/SUNOCO 8002212501 4234 SW 20TH AVE

GAINESVILLE FL

Card 1247","18.41","","Posted","2662.61"
"3/31/2025","","Withdrawal Debit Card MC Debit Gator/ANTHROPIC SAN FRANCISC CA

Date 03/30/25 0 5089101571 1 5734

Card 1247","5","","Posted","2681.02"
"3/31/2025","","Withdrawal Debit Card Fee/MASTERCARD ISSUER CROSS-BORDER FEE

Date 03/30/25 0 5089099408 1 5817

Card 1247","0.08","","Posted","2686.02"
"3/31/2025","","Withdrawal Debit Card MC Debit Gator/HAILUOAI.VIDEO SINGAPORE SG

Date 03/30/25 0 5089099408 1 5817

Card 1247","9.99","","Posted","2686.1"
"3/31/2025","","Withdrawal Debit Card Fee/MASTERCARD ISSUER CROSS-BORDER FEE

Date 03/30/25 0 5089270441 0 4816

Card 1247","0.04","","Posted","2696.09"
"3/31/2025","","Withdrawal Debit Card MC Debit Gator/PAYPAL *SHENDUQRWEA 4029357733 HK

Date 03/30/25 0 5089270441 0 4816

Card 1247","5.3","","Posted","2696.13"
"3/31/2025","","Withdrawal ACH FLUENT-Gainesvil/TYPE: PAYMENT ID: 1371804719

CO: FLUENT-Gainesvil

NAME: steven chaplinskiEntry Class Code: WEB","35","","Posted","2701.43"
"3/31/2025","","Withdrawal ACH FLUENT-Gainesvil/TYPE: PAYMENT ID: 1371804719

CO: FLUENT-Gainesvil

NAME: steven chaplinskiEntry Class Code: WEB","25","","Posted","2736.43"
"3/30/2025","","Withdrawal POS #000000828055/SUNOCO 8002212501 4234 SW 20TH AVE

GAINESVILLE FL

Card 1247","18.41","","Posted","2761.43"
"3/30/2025","","Withdrawal POS #000000362248/AMAZON.COM*S368X2NI3 SEATTLE WA

Card 1247","10.74","","Posted","2779.84"
"3/30/2025","","Recurring Withdrawal Debit Card - MC Debit Gator/OPENAI SAN FRANCISC CA

Date 03/29/25 0 5088560328 2 5734

Card 1247","6.36","","Posted","2790.58"
"3/30/2025","","Recurring Withdrawal Debit Card - MC Debit Gator/SUPERPOWER CHATGPT MIDDLETOWN DE

Date 03/29/25 0 5088037830 1 5734

Card 1247","15","","Posted","2796.94"
"3/30/2025","","Withdrawal Debit Card MC Debit Gator/IONOS INC. CHESTERBROOK PA

Date 03/29/25 0 5088910148 0 4816

Card 1247","3.5","","Posted","2811.94"
"3/30/2025","","Withdrawal Debit Card MC Debit Gator/WALGREENS #5024 GAINESVILLE FL

Date 03/28/25 0 5087551811 2 5912

Card 1247","15","","Posted","2815.44"
"3/30/2025","","Withdrawal Debit Card MC Debit Gator/CIRCLE K # 06782 GAINESVILLE FL

Date 03/28/25 0 5087904842 0 5499

Card 1247","19.33","","Posted","2830.44"
"3/30/2025","","Withdrawal POS #000000000089/AMAZON.COM*NF6Z16BF3 SEATTLE WA

Card 1247","20.36","","Posted","2849.77"
"3/28/2025","","Withdrawal POS #000000721608/SUNOCO 8002212501 4234 SW 20TH AVE

GAINESVILLE FL

Card 1247","18.41","","Posted","2870.13"
"3/28/2025","","Withdrawal Debit Card MC Debit Gator/INSTACART*159 SAN FRANCISC CA

Date 03/27/25 0 5086352176 0 5411

Card 1247","63.11","","Posted","2888.54"
"3/28/2025","","Withdrawal Debit Card MC Debit Gator/CIRCLE K # 06782 GAINESVILLE FL

Date 03/26/25 0 5085313150 1 5499

Card 1247","3.86","","Posted","2951.65"
"3/28/2025","","Withdrawal POS #000010144479/WALGREENS 2415 SW 75TH 2415 SW 75TH ST

GAINESVILLE FL

Card 1247","17.03","","Posted","2955.51"
"3/27/2025","","Withdrawal Debit Card MC Debit Gator/INSTACART*159 SAN FRANCISC CA

Date 03/26/25 0 5085947835 0 5411

Card 1247","35.13","","Posted","2972.54"
"3/27/2025","","Recurring Withdrawal Debit Card - MC Debit Gator/APPLE.COM/BILL 866-712-7753 CA

Date 03/26/25 0 5085687073 0 5818

Card 1247","15.99","","Posted","3007.67"
"3/27/2025","","Withdrawal POS #000000666979/SUNOCO 8002212501 4234 SW 20TH AVE

GAINESVILLE FL

Card 1247","18.41","","Posted","3023.66"
"3/27/2025","","Deposit Home Banking Transfer/From CHAPLINSKI,LEON 3496297 Share 0090

Funds Transfer via Mobile","","3000","Posted","3042.07"
"3/27/2025","","Deposit Faster Payments/zel* MILLICENTCHAPLINSKI JFR05ZXQTB5B","","50","Posted","42.07"
"3/26/2025","","Recurring Withdrawal Debit Card - MC Debit Gator/IC* INSTACART*SUBSCRIP SAN FRANCISC CA

Date 03/25/25 0 5084015896 1 5411

Card 1247","9.99","","Posted","-7.93"
"3/26/2025","","Withdrawal ACH FLUENT-Gainesvil/TYPE: PAYMENT ID: 1371804719

CO: FLUENT-Gainesvil

NAME: steven chaplinskiEntry Class Code: WEB","20","","Posted","2.06"
"3/26/2025","","Withdrawal POS #000096294989/FAST TRACK #200 GAINESVILLE GAINESVILLE

Card 1247","11.35","","Posted","22.06"
"3/25/2025","","Withdrawal Debit Card MC Debit Gator/INSTACART*159 SAN FRANCISC CA

Date 03/24/25 0 5083900436 0 5411

Card 1247","29","","Posted","33.41"
"3/24/2025","","Deposit Faster Payments/zel* MILLICENTCHAPLINSKI JFR05UG1BHFX","","50","Posted","62.41"
"3/24/2025","","Withdrawal POS #000000564898/WAWA 5325 2373 SW ARCHER ROAD

FL

Card 1247","14.71","","Posted","12.41"
"3/23/2025","","Withdrawal POS #000000519848/SUNOCO 8002212501 4234 SW 20TH AVE

GAINESVILLE FL

Card 1247","19.9","","Posted","27.12"
"3/23/2025","","Withdrawal Debit Card MC Debit Gator/INSTACART*159 SAN FRANCISC CA

Date 03/22/25 0 5081791779 0 5411

Card 1247","1.25","","Posted","47.02"
"3/23/2025","","Withdrawal Debit Card MC Debit Gator/INSTACART*159 SAN FRANCISC CA

Date 03/22/25 0 5081281165 0 5411

Card 1247","52.02","","Posted","48.27"
"3/23/2025","","Recurring Withdrawal Bill Payment - #000000017652/NETFLIX COM LOS GATOS CA

Card 1247","20.71","","Posted","100.29"
"3/22/2025","","Withdrawal POS #000000936870/AMAZON.COM*V86L723P3 SEATTLE WA

Card 1247","20.36","","Posted","121"
"3/22/2025","","Withdrawal ATM Fee/EFT 3401 W University Ave Gainesville FL

Card 1247","2","","Posted","141.36"
"3/22/2025","","Withdrawal at ATM #000000776623/EFT 3401 W University Ave Gainesville FL

Card 1247","23","","Posted","143.36"
"3/22/2025","","Withdrawal POS #000000470173/SUNOCO 8002212501 4234 SW 20TH AVE

GAINESVILLE FL

Card 1247","21.84","","Posted","166.36"
"3/22/2025","","Deposit Faster Payments/zel* MILLICENTCHAPLINSKI JFR05QXNLAX0","","200","Posted","188.2"
"3/21/2025","","Recurring Withdrawal Debit Card - MC Debit Gator/CANVA* I04461-36076553 CAMDEN DE

Date 03/20/25 0 5079931674 0 7333

Card 1247","12.99","","Posted","-11.8"
"3/21/2025","","Withdrawal Debit Card MC Debit Gator/INSTACART*159 SAN FRANCISC CA

Date 03/20/25 0 5079931393 0 5411

Card 1247","36","","Posted","1.19"
"3/20/2025","","Withdrawal POS #000000402629/SUNOCO 8002212501 4234 SW 20TH AVE

GAINESVILLE FL

Card 1247","19.9","","Posted","37.19"
"3/20/2025","","Withdrawal ACH FLUENT-Gainesvil/TYPE: PAYMENT ID: 1371804719

CO: FLUENT-Gainesvil

NAME: steven chaplinskiEntry Class Code: WEB","15","","Posted","57.09"
"3/19/2025","","Withdrawal POS #000000336821/SUNOCO 8002212501 4234 SW 20TH AVE

GAINESVILLE FL

Card 1247","23.87","","Posted","72.09"
"3/19/2025","","Withdrawal Debit Card MC Debit Gator/INSTACART*159 SAN FRANCISC CA

Date 03/18/25 0 5077362198 0 5411

Card 1247","43","","Posted","95.96"
"3/19/2025","","Withdrawal Debit Card MC Debit Gator/WAWA 5325 GAINESVILLE FL

Date 03/18/25 0 5077155043 1 5541

Card 1247","16.64","","Posted","138.96"
"3/18/2025","","Recurring Withdrawal Debit Card - MC Debit Gator/AMAZON PRIME*RT81V9UJ3 AMZN.COM/BIL WA

Date 03/17/25 0 5076013448 1 5968

Card 1247","15.13","","Posted","155.6"
