Post Date,Check,Description,Debit,Credit,Status,Balance,date,amount,vendor_group,amount_grouped
5/14/2025,,"Recurring Withdrawal Debit Card Fee/MASTERCARD ISSUER CROSS-BORDER FEE

Date 05/13/25 0 5133953606 0 5734

Card 1247",0.08,,Posted,455.72,2025-05-14,0.08,"Withdrawal Debit Card Fee/MASTERCARD ISSUER CROSS-BORDER FEE

Date 03/31/25 0 5090929332 0 5817

Card 1247",0.11399999999999999
5/14/2025,,"Recurring Withdrawal Debit Card - MC Debit Gator/RAYCAST.COM CHESHIRE LN

Date 05/13/25 0 5133953606 0 5734

Card 1247",10.0,,Posted,455.8,2025-05-14,10.0,"Recurring Withdrawal Debit Card - MC Debit Gator/RAYCAST.COM CHESHIRE LN

Date 05/13/25 0 5133953606 0 5734

Card 1247",10.0
5/14/2025,,"Recurring Withdrawal Debit Card Fee/MASTERCARD ISSUER CROSS-BORDER FEE

Date 05/13/25 0 5133953605 0 5734

Card 1247",0.08,,Posted,465.8,2025-05-14,0.08,"Withdrawal Debit Card Fee/MASTERCARD ISSUER CROSS-BORDER FEE

Date 03/31/25 0 5090929332 0 5817

Card 1247",0.11399999999999999
5/14/2025,,"Recurring Withdrawal Debit Card - MC Debit Gator/RAYCAST.COM CHESHIRE LN

Date 05/13/25 0 5133953605 0 5734

Card 1247",10.0,,Posted,465.88,2025-05-14,10.0,"Recurring Withdrawal Debit Card - MC Debit Gator/RAYCAST.COM CHESHIRE LN

Date 05/13/25 0 5133953606 0 5734

Card 1247",10.0
5/14/2025,,"Withdrawal Debit Card MC Debit Gator/CIRCLE K # 26146 GAINESVILLE FL

Date 05/12/25 0 5132947482 0 5499

Card 1247",19.75,,Posted,475.88,2025-05-14,19.75,"Withdrawal Debit Card MC Debit Gator/CIRCLE K # 06782 GAINESVILLE FL

Date 04/09/25 0 5099980889 0 5499

Card 1247",19.54
5/11/2025,,"Withdrawal POS #000000000047/CIRCLE K # 26146 3525 GAINESVILLE FL

Card 1247",19.75,,Posted,495.63,2025-05-11,19.75,Withdrawal POS #000000991864/CIRCLE K # 21142 GAINESVILLE FL Card 1140,19.643333333333334
5/11/2025,,"Withdrawal Debit Card MC Debit Gator/INSTACART*159 SAN FRANCISC CA

Date 05/09/25 0 5129018006 2 5411

Card 1247",38.0,,Posted,515.38,2025-05-11,38.0,"Withdrawal Debit Card MC Debit Gator/INSTACART*159 SAN FRANCISC CA

Date 03/22/25 0 5081791779 0 5411

Card 1247",38.010000000000005
5/11/2025,,"Withdrawal Debit Card MC Debit Gator/SUNOCO 8002212501 QPS GAINESVILLE FL

Date 05/09/25 0 5129469564 2 5541

Card 1247",23.01,,Posted,553.38,2025-05-11,23.01,"Withdrawal Debit Card MC Debit Gator/SUNOCO 8002212501 QPS GAINESVILLE FL

Date 05/19/25 0 5139082313 1 5541

Card 1247",23.01
5/11/2025,,"Withdrawal Debit Card MC Debit Gator/AMAZON PRIME*NI9490PZ1 AMZN.COM/BIL WA

Date 05/11/25 0 5131126852 1 5818

Card 1247",3.4,,Posted,576.39,2025-05-11,3.4,"Withdrawal Debit Card MC Debit Gator/AMAZON PRIME*NI9490PZ1 AMZN.COM/BIL WA

Date 05/11/25 0 5131126852 1 5818

Card 1247",3.4
5/10/2025,,"Withdrawal POS #000000000052/CIRCLE K # 26146 3525 GAINESVILLE FL

Card 1247",19.75,,Posted,579.79,2025-05-10,19.75,"Withdrawal POS #000000000047/CIRCLE K # 26146 3525 GAINESVILLE FL

Card 1247",19.75
5/9/2025,,"Recurring Withdrawal Debit Card Fee/MASTERCARD ISSUER CROSS-BORDER FEE

Date 05/08/25 0 5128330209 0 5734

Card 1247",0.06,,Posted,599.54,2025-05-09,0.06,"Withdrawal Debit Card Fee/MASTERCARD ISSUER CROSS-BORDER FEE

Date 03/31/25 0 5090929332 0 5817

Card 1247",0.11399999999999999
5/9/2025,,"Recurring Withdrawal Debit Card - MC Debit Gator/IDEOGRAM AI TORONTO ON

Date 05/08/25 0 5128330209 0 5734

Card 1247",8.0,,Posted,599.6,2025-05-09,8.0,"Recurring Withdrawal Debit Card - MC Debit Gator/IDEOGRAM AI TORONTO ON

Date 04/08/25 0 5098321266 0 5734

Card 1247",8.0
5/9/2025,,"Withdrawal Debit Card MC Debit Gator/IONOS INC. CHESTERBROOK PA

Date 05/08/25 0 5128032400 1 4816

Card 1247",23.0,,Posted,607.6,2025-05-09,23.0,"Withdrawal Debit Card MC Debit Gator/IONOS INC. CHESTERBROOK PA

Date 06/05/25 0 5156041339 1 4816

Card 1247",23.0
5/9/2025,,"Withdrawal ACH FLUENT-Gainesvil/TYPE: PAYMENT ID: 1371804719

CO: FLUENT-Gainesvil

NAME: steven chaplinskiEntry Class Code: WEB",20.0,,Posted,630.6,2025-05-09,20.0,"Withdrawal ACH FLUENT-Gainesvil/TYPE: PAYMENT ID: 1371804719

CO: FLUENT-Gainesvil

NAME: steven chaplinskiEntry Class Code: WEB",20.5
5/8/2025,,"Withdrawal ACH SUNO INC./TYPE: SUNO INC. ID: 1800948598

CO: SUNO INC. NAME: STEVEN J CHAPLINSKI

Entry Class Code: WEB",10.0,,Posted,650.6,2025-05-08,10.0,"Withdrawal ACH SUNO INC./TYPE: SUNO INC. ID: 1800948598

CO: SUNO INC. NAME: STEVEN J CHAPLINSKI

Entry Class Code: WEB",10.0
5/8/2025,,"Recurring Withdrawal Debit Card - MC Debit Gator/TUBEBUDDYCOM* 8668823239 CA

Date 05/07/25 0 5127999675 0 5734

Card 1247",7.5,,Posted,660.6,2025-05-08,7.5,"Recurring Withdrawal Debit Card - MC Debit Gator/TUBEBUDDYCOM* 8668823239 CA

Date 05/07/25 0 5127999675 0 5734

Card 1247",7.5
5/8/2025,,"Recurring Withdrawal Debit Card Fee/MASTERCARD ISSUER CROSS-BORDER FEE

Date 05/08/25 0 5128978432 0 5734

Card 1247",0.23,,Posted,668.1,2025-05-08,0.23,"Withdrawal Debit Card Fee/MASTERCARD ISSUER CROSS-BORDER FEE

Date 03/31/25 0 5090929332 0 5817

Card 1247",0.11399999999999999
5/8/2025,,"Recurring Withdrawal Debit Card - MC Debit Gator/NOTEGPT.IO ADMIRALTY KO

Date 05/08/25 0 5128978432 0 5734

Card 1247",29.0,,Posted,668.33,2025-05-08,29.0,"Recurring Withdrawal Debit Card - MC Debit Gator/NOTEGPT.IO ADMIRALTY KO

Date 05/08/25 0 5128978432 0 5734

Card 1247",29.0
5/8/2025,,"Withdrawal Debit Card MC Debit Gator/GRU/EZ-PAY WEB PYMT 352-334-3434 FL

Date 05/07/25 0 5127319905 0 4900

Card 1247",143.13,,Posted,697.33,2025-05-08,143.13,"Withdrawal Debit Card MC Debit Gator/GRU/EZ-PAY WEB PYMT 352-334-3434 FL

Date 05/07/25 0 5127319905 0 4900

Card 1247",143.13
5/8/2025,,"Withdrawal Debit Card MC Debit Gator/COX GAINESVILLE COMM 800-234-3993 FL

Date 05/07/25 0 5127973169 0 4899

Card 1247",156.13,,Posted,840.46,2025-05-08,156.13,"Withdrawal Debit Card MC Debit Gator/COX GAINESVILLE COMM 800-234-3993 FL

Date 05/07/25 0 5127973169 0 4899

Card 1247",156.13
5/8/2025,,"Withdrawal Bill Payment #000000176250/APPLE COM ONE APPLE PARK WAY ONE APPLE

CA

Card 1247",13.98,,Posted,996.59,2025-05-08,13.98,"Withdrawal Bill Payment #000000176250/APPLE COM ONE APPLE PARK WAY ONE APPLE

CA

Card 1247",13.98
5/8/2025,,"Withdrawal POS #000000752480/PUBLIX 3100 SW 35TH BLVD GAINESVILLE FL

Card 1247",37.56,,Posted,1010.57,2025-05-08,37.56,Withdrawal at ATM #000000001048/PUBLIX 3100 S W 35TH BLV GAINESVILLE FL Card 1140,37.56
5/7/2025,,"Withdrawal POS #000000000025/CIRCLE K # 26146 3525 GAINESVILLE FL

Card 1247",19.75,,Posted,1048.13,2025-05-07,19.75,"Withdrawal POS #000000000047/CIRCLE K # 26146 3525 GAINESVILLE FL

Card 1247",19.75
5/7/2025,,"Withdrawal Debit Card MC Debit Gator/SUNOCO 8002212501 QPS GAINESVILLE FL

Date 05/06/25 0 5126182193 1 5541

Card 1247",20.33,,Posted,1067.88,2025-05-07,20.33,"Withdrawal Debit Card MC Debit Gator/SUNOCO 8002212501 QPS GAINESVILLE FL

Date 05/19/25 0 5139082313 1 5541

Card 1247",20.545
5/7/2025,,"Withdrawal Debit Card MC Debit Gator/IONOS INC. CHESTERBROOK PA

Date 05/06/25 0 5126989315 0 4816

Card 1247",25.0,,Posted,1088.21,2025-05-07,25.0,"Withdrawal Debit Card MC Debit Gator/IONOS INC. CHESTERBROOK PA

Date 06/05/25 0 5156041339 1 4816

Card 1247",25.0
5/6/2025,,"Withdrawal POS #000000248532/AMAZON.COM*NI55D0DC2 SEATTLE WA

Card 1247",20.23,,Posted,1113.21,2025-05-06,20.23,"Withdrawal POS #000000134088/AMAZON.COM*N888H1072 SEATTLE WA

Card 1247",20.295
5/6/2025,,"Recurring Withdrawal Debit Card - MC Debit Gator/SUPERPOWER CHATGPT MIDDLETOWN DE

Date 05/05/25 0 5125205338 1 5734

Card 1247",15.0,,Posted,1133.44,2025-05-06,15.0,"Recurring Withdrawal Debit Card - MC Debit Gator/SUPERPOWER CHATGPT MIDDLETOWN DE

Date 06/05/25 0 5156229550 1 5734

Card 1247",15.0
5/6/2025,,"Recurring Withdrawal Debit Card - MC Debit Gator/SUPERPOWER CHATGPT MIDDLETOWN DE

Date 05/05/25 0 5125957245 0 5734

Card 1247",15.0,,Posted,1148.44,2025-05-06,15.0,"Recurring Withdrawal Debit Card - MC Debit Gator/SUPERPOWER CHATGPT MIDDLETOWN DE

Date 06/05/25 0 5156229550 1 5734

Card 1247",15.0
5/6/2025,,"Withdrawal Debit Card MC Debit Gator/SUNOCO 8002212501 QPS GAINESVILLE FL

Date 05/05/25 0 5125202951 1 5541

Card 1247",22.17,,Posted,1163.44,2025-05-06,22.17,"Withdrawal Debit Card MC Debit Gator/SUNOCO 8002212501 QPS GAINESVILLE FL

Date 05/19/25 0 5139082313 1 5541

Card 1247",22.005000000000003
5/6/2025,,"Withdrawal Debit Card MC Debit Gator/IONOS INC. CHESTERBROOK PA

Date 05/05/25 0 5125954539 0 4816

Card 1247",60.0,,Posted,1185.61,2025-05-06,60.0,"Withdrawal Debit Card MC Debit Gator/IONOS INC. CHESTERBROOK PA

Date 06/05/25 0 5156041339 1 4816

Card 1247",60.0
5/5/2025,,"Recurring Withdrawal Debit Card - MC Debit Gator/OPENAI *CHATGPT SUBSCR SAN FRANCISC CA

Date 05/04/25 0 5124280497 0 5734

Card 1247",20.0,,Posted,1245.61,2025-05-05,20.0,"Recurring Withdrawal Debit Card - MC Debit Gator/OPENAI SAN FRANCISC CA

Date 05/31/25 0 5151282040 2 5734

Card 1247",20.0
5/5/2025,,"Recurring Withdrawal Debit Card - MC Debit Gator/HOSTINGER* HOSTINGER.C WILMINGTON DE

Date 05/05/25 0 5125011239 1 7372

Card 1247",4.68,,Posted,1265.61,2025-05-05,4.68,"Recurring Withdrawal Debit Card - MC Debit Gator/HOSTINGER* HOSTINGER.C WILMINGTON DE

Date 05/05/25 0 5125011239 1 7372

Card 1247",4.68
5/5/2025,,"Recurring Withdrawal Debit Card - MC Debit Gator/HOSTINGER* HOSTINGER.C WILMINGTON DE

Date 05/04/25 0 5124144321 1 7372

Card 1247",9.99,,Posted,1270.29,2025-05-05,9.99,"Recurring Withdrawal Debit Card - MC Debit Gator/HOSTINGER* HOSTINGER.C WILMINGTON DE

Date 05/05/25 0 5125011239 1 7372

Card 1247",9.99
5/5/2025,,"Withdrawal ACH FLUENT-Gainesvil/TYPE: PAYMENT ID: 1371804719

CO: FLUENT-Gainesvil

NAME: steven chaplinskiEntry Class Code: WEB",65.0,,Posted,1280.28,2025-05-05,65.0,"Withdrawal ACH FLUENT-Gainesvil/TYPE: PAYMENT ID: 1371804719

CO: FLUENT-Gainesvil

NAME: steven chaplinskiEntry Class Code: WEB",65.0
5/4/2025,,"Withdrawal POS #000000330773/SUNOCO 8002212501 4234 SW 20TH AVE

GAINESVILLE FL

Card 1247",18.74,,Posted,1345.28,2025-05-04,18.74,"Withdrawal POS #000000666979/SUNOCO 8002212501 4234 SW 20TH AVE

GAINESVILLE FL

Card 1247",18.575
5/4/2025,,"Recurring Withdrawal Debit Card - MC Debit Gator/NOTION LABS, INC. SAN FRANCISC CA

Date 05/02/25 0 5122358621 2 7372

Card 1247",22.0,,Posted,1364.02,2025-05-04,22.0,"Recurring Withdrawal Debit Card - MC Debit Gator/OPENAI SAN FRANCISC CA

Date 05/31/25 0 5151282040 2 5734

Card 1247",22.0
5/4/2025,,"Withdrawal Debit Card MC Debit Gator/INSTACART*159 SAN FRANCISC CA

Date 05/02/25 0 5122356706 2 5411

Card 1247",3.01,,Posted,1386.02,2025-05-04,3.01,"Withdrawal Debit Card MC Debit Gator/INSTACART*159 SAN FRANCISC CA

Date 03/22/25 0 5081791779 0 5411

Card 1247",3.01
5/4/2025,,"Withdrawal Debit Card MC Debit Gator/INSTACART*159 SAN FRANCISC CA

Date 05/02/25 0 5122356703 2 5411

Card 1247",65.28,,Posted,1389.03,2025-05-04,65.28,"Withdrawal Debit Card MC Debit Gator/INSTACART*159 SAN FRANCISC CA

Date 05/31/25 0 5151554560 2 5411

Card 1247",65.28
5/4/2025,,"Recurring Withdrawal Debit Card - MC Debit Gator/CS ADDTL STORAGE SAN JOSE CA

Date 05/03/25 0 5123478481 2 5817

Card 1247",9.99,,Posted,1454.31,2025-05-04,9.99,"Recurring Withdrawal Debit Card - MC Debit Gator/CS ADDTL STORAGE SAN JOSE CA

Date 05/03/25 0 5123478481 2 5817

Card 1247",9.99
5/4/2025,,"Recurring Withdrawal Debit Card - MC Debit Gator/ADOBE SAN JOSE CA

Date 05/03/25 0 5123478479 2 5817

Card 1247",19.99,,Posted,1464.3,2025-05-04,19.99,"Recurring Withdrawal Debit Card - MC Debit Gator/CS ADDTL STORAGE SAN JOSE CA

Date 05/03/25 0 5123478481 2 5817

Card 1247",19.99
5/4/2025,,"Withdrawal Debit Card MC Debit Gator/WALGREENS #9304 GAINESVILLE FL

Date 05/02/25 0 5122473217 2 5912

Card 1247",10.81,,Posted,1484.29,2025-05-04,10.81,"Withdrawal Debit Card MC Debit Gator/WALGREENS #9304 GAINESVILLE FL

Date 05/30/25 0 5150232309 1 5912

Card 1247",10.81
5/4/2025,,"Recurring Withdrawal Debit Card - MC Debit Gator/APPLE.COM/BILL 866-712-7753 CA

Date 05/03/25 0 5123472314 2 5818

Card 1247",2.99,,Posted,1495.1,2025-05-04,2.99,"Recurring Withdrawal Debit Card - MC Debit Gator/APPLE.COM/BILL 866-712-7753 CA

Date 06/03/25 0 5154093226 1 5818

Card 1247",2.99
5/4/2025,,"Withdrawal Debit Card MC Debit Gator/CIRCLE K # 06782 GAINESVILLE FL

Date 05/01/25 0 5121349634 2 5499

Card 1247",27.2,,Posted,1498.09,2025-05-04,27.2,Withdrawal Debit Card MC Debit Gator/CIRCLE K # 06782 GAINESVILLE FLDate 01/31/25 0 5031331003 1 5499Card 1247,27.095
5/2/2025,,"Recurring Withdrawal Debit Card - MC Debit Gator/MYDESIGNS - PRO - MON LAS VEGAS NV

Date 05/01/25 0 5121260380 1 5734

Card 1247",49.99,,Posted,1525.29,2025-05-02,49.99,"Recurring Withdrawal Debit Card - MC Debit Gator/MYDESIGNS - PRO - MON LAS VEGAS NV

Date 06/01/25 0 5152146505 1 5734

Card 1247",49.99
5/2/2025,,"Recurring Withdrawal Debit Card - MC Debit Gator/PARAMOUNT+ WEST HOLLYWO CA

Date 05/01/25 0 5121277574 1 4899

Card 1247",14.96,,Posted,1575.28,2025-05-02,14.96,"Recurring Withdrawal Debit Card - MC Debit Gator/PARAMOUNT+ WEST HOLLYWO CA

Date 06/01/25 0 5152328615 1 4899

Card 1247",14.96
5/2/2025,,"Recurring Withdrawal Debit Card - MC Debit Gator/APPLE.COM/BILL 866-712-7753 CA

Date 05/01/25 0 5121270888 1 5818

Card 1247",27.98,,Posted,1590.24,2025-05-02,27.98,"Recurring Withdrawal Debit Card - MC Debit Gator/APPLE.COM/BILL 866-712-7753 CA

Date 06/03/25 0 5154093226 1 5818

Card 1247",27.98
5/2/2025,,"Withdrawal ACH Watson Realty Co/TYPE: WEB PMTS ID: 9000321157

CO: Watson Realty Co

NAME: Steven chaplinskiEntry Class Code: WEB",1179.0,,Posted,1618.22,2025-05-02,1179.0,"Withdrawal ACH Watson Realty Co/TYPE: WEB PMTS ID: 9000321157

CO: Watson Realty Co

NAME: Steven chaplinskiEntry Class Code: WEB",1179.0
5/2/2025,,"Withdrawal ACH FLUENT-Gainesvil/TYPE: PAYMENT ID: 1371804719

CO: FLUENT-Gainesvil

NAME: steven chaplinskiEntry Class Code: WEB",18.0,,Posted,2797.22,2025-05-02,18.0,"Withdrawal ACH FLUENT-Gainesvil/TYPE: PAYMENT ID: 1371804719

CO: FLUENT-Gainesvil

NAME: steven chaplinskiEntry Class Code: WEB",17.75
5/2/2025,,"Withdrawal ACH AppFolio, Inc. F/TYPE: WEB PMTS ID: 9001406550

CO: AppFolio, Inc. F

NAME: Steven chaplinskiEntry Class Code: WEB",2.49,,Posted,2815.22,2025-05-02,2.49,"Withdrawal ACH AppFolio, Inc. F/TYPE: WEB PMTS ID: 9001406550

CO: AppFolio, Inc. F

NAME: Steven chaplinskiEntry Class Code: WEB",2.49
5/1/2025,,"Recurring Withdrawal Debit Card - MC Debit Gator/OPENAI SAN FRANCISC CA

Date 04/30/25 0 5120971870 0 5734

Card 1247",7.39,,Posted,2817.71,2025-05-01,7.39,Recurring Withdrawal Debit Card - MC Debit Gator/OPENAI SAN FRANCISC CADate 03/08/25 0 5067339145 0 5734Card 1247,7.39
5/1/2025,,"Recurring Withdrawal Debit Card - MC Debit Gator/PADDLE.NET* SETAPP NEW YORK NY

Date 05/01/25 0 5121349771 0 5817

Card 1247",9.99,,Posted,2825.1,2025-05-01,9.99,"Recurring Withdrawal Debit Card - MC Debit Gator/PADDLE.NET* SETAPP NEW YORK NY

Date 05/31/25 0 5151555568 2 5817

Card 1247",9.99
5/1/2025,,"Withdrawal Debit Card MC Debit Gator/SUNOCO 8002212501 QPS GAINESVILLE FL

Date 04/30/25 0 5120175998 1 5541

Card 1247",21.84,,Posted,2835.09,2025-05-01,21.84,"Withdrawal Debit Card MC Debit Gator/SUNOCO 8002212501 QPS GAINESVILLE FL

Date 05/19/25 0 5139082313 1 5541

Card 1247",22.005000000000003
5/1/2025,,"Recurring Withdrawal Debit Card Fee/MASTERCARD ISSUER CROSS-BORDER FEE

Date 05/01/25 0 5121175942 1 5817

Card 1247",0.08,,Posted,2856.93,2025-05-01,0.08,"Withdrawal Debit Card Fee/MASTERCARD ISSUER CROSS-BORDER FEE

Date 03/31/25 0 5090929332 0 5817

Card 1247",0.11399999999999999
5/1/2025,,"Recurring Withdrawal Debit Card - MC Debit Gator/OBSIDIAN.MD OAKVILLE ON

Date 05/01/25 0 5121175942 1 5817

Card 1247",10.0,,Posted,2857.01,2025-05-01,10.0,"Recurring Withdrawal Debit Card - MC Debit Gator/OBSIDIAN.MD OAKVILLE ON

Date 05/31/25 0 5151375863 2 5817

Card 1247",10.0
5/1/2025,,"Recurring Withdrawal Debit Card - MC Debit Gator/FS *RAINDROP.IO SANTA BARBAR CA

Date 04/30/25 0 5120038015 1 5734

Card 1247",3.0,,Posted,2867.01,2025-05-01,3.0,"Recurring Withdrawal Debit Card - MC Debit Gator/FS *RAINDROP.IO SANTA BARBAR CA

Date 04/30/25 0 5120038015 1 5734

Card 1247",3.0
5/1/2025,,"Withdrawal POS #000000876017/AMAZON.COM*N26MU72P0 SEATTLE WA

Card 1247",32.0,,Posted,2870.01,2025-05-01,32.0,"Withdrawal POS #000000256943/AMAZON.COM*NN6201DU0 SEATTLE WA

Card 1247",32.0
5/1/2025,,"Withdrawal POS #000000684070/AMAZON.COM*NB6J799P2 SEATTLE WA

Card 1247",21.36,,Posted,2902.01,2025-05-01,21.36,"Withdrawal POS #000000134088/AMAZON.COM*N888H1072 SEATTLE WA

Card 1247",21.36
5/1/2025,,"Withdrawal POS #000000680759/AMAZON.COM*N26B91SP0 SEATTLE WA

Card 1247",13.1,,Posted,2923.37,2025-05-01,13.1,"Withdrawal POS #000000256943/AMAZON.COM*NN6201DU0 SEATTLE WA

Card 1247",13.1
5/1/2025,,"Withdrawal POS #000000194578/Etsy.com*US Etsy.com*AiAv ADAMS STREET

www.etsy.com/ NY

Card 1247",0.2,,Posted,2936.47,2025-05-01,0.2,"Withdrawal POS #000000194578/Etsy.com*US Etsy.com*AiAv ADAMS STREET

www.etsy.com/ NY

Card 1247",0.2
5/1/2025,,"Withdrawal POS #000020035046/GOOGLE *YouTubePremium 1600 Amphitheatre

Parkw Mountain View CA

Card 1247",15.92,,Posted,2936.67,2025-05-01,15.92,"Withdrawal POS #000020312090/GOOGLE *YouTubePremium 1600 Amphitheatre

Parkw Mountain View CA

Card 1247",15.92
4/30/2025,,"Recurring Withdrawal Debit Card - MC Debit Gator/SUPERPOWER CHATGPT MIDDLETOWN DE

Date 04/29/25 0 5119982716 0 5734

Card 1247",15.0,,Posted,2952.59,2025-04-30,15.0,"Recurring Withdrawal Debit Card - MC Debit Gator/SUPERPOWER CHATGPT MIDDLETOWN DE

Date 06/05/25 0 5156229550 1 5734

Card 1247",15.0
4/30/2025,,"Withdrawal Debit Card MC Debit Gator/IONOS INC. CHESTERBROOK PA

Date 04/29/25 0 5119979985 0 4816

Card 1247",2.5,,Posted,2967.59,2025-04-30,2.5,"Withdrawal Debit Card MC Debit Gator/IONOS INC. CHESTERBROOK PA

Date 06/05/25 0 5156041339 1 4816

Card 1247",3.0
4/29/2025,,"Withdrawal Debit Card MC Debit Gator/SUNOCO 8002212501 QPS GAINESVILLE FL

Date 04/28/25 0 5118116540 1 5541

Card 1247",28.44,,Posted,-29.91,2025-04-29,28.44,"Withdrawal Debit Card MC Debit Gator/SUNOCO 8002212501 QPS GAINESVILLE FL

Date 05/19/25 0 5139082313 1 5541

Card 1247",28.44
4/29/2025,,"Withdrawal Debit Card MC Debit Gator/WALGREENS #5024 GAINESVILLE FL

Date 04/28/25 0 5118112027 1 5912

Card 1247",15.0,,Posted,-1.47,2025-04-29,15.0,"Withdrawal Debit Card MC Debit Gator/WALGREENS #9304 GAINESVILLE FL

Date 05/30/25 0 5150232309 1 5912

Card 1247",15.0
4/29/2025,,"Withdrawal POS #000000085932/SUNOCO 8002212501 4234 SW 20TH AVE

GAINESVILLE FL

Card 1247",19.47,,Posted,13.53,2025-04-29,19.47,"Withdrawal POS #000000666979/SUNOCO 8002212501 4234 SW 20TH AVE

GAINESVILLE FL

Card 1247",19.685
4/28/2025,,"Withdrawal ATM Fee/EFT 6419 W Newberry Rd Gainesville FL

Card 1247",2.0,,Posted,3.0,2025-04-28,2.0,"Withdrawal ATM Fee/EFT 6419 W Newberry Rd Gainesville FL

Card 1247",2.0
4/28/2025,,"Withdrawal at ATM #000000105254/EFT 6419 W Newberry Rd Gainesville FL

Card 1247",13.0,,Posted,5.0,2025-04-28,13.0,"Withdrawal at ATM #000000785755/EFT 6419 W Newberry Rd Gainesville FL

Card 1247",13.0
4/28/2025,,"Withdrawal Debit Card MC Debit Gator/INSTACART*159 SAN FRANCISC CA

Date 04/27/25 0 5117311838 1 5411

Card 1247",58.0,,Posted,18.0,2025-04-28,58.0,"Withdrawal Debit Card MC Debit Gator/INSTACART*159 SAN FRANCISC CA

Date 03/22/25 0 5081791779 0 5411

Card 1247",58.0
4/28/2025,,Withdrawal Courtesy Pay Fee/Entry Class Code: WEB,35.0,,Posted,-59.0,2025-04-28,35.0,Withdrawal Courtesy Pay Fee/Entry Class Code: WEB,35.0
4/28/2025,,"Withdrawal ACH FLUENT-Gainesvil/TYPE: PAYMENT ID: 1371804719

CO: FLUENT-Gainesvil

NAME: steven chaplinski",18.0,,Posted,-24.0,2025-04-28,18.0,Withdrawal ACH FLUENT-Gainesvil/TYPE: PAYMENT ID: 1371804719CO: FLUENT-GainesvilNAME: steven chaplinski,18.0
4/27/2025,,"Withdrawal Debit Card MC Debit Gator/IC* INSTACART*SUBSCRIP SAN FRANCISC CA

Date 04/26/25 0 5116980985 0 5411

Card 1247",9.99,,Posted,-6.0,2025-04-27,9.99,"Recurring Withdrawal Debit Card - MC Debit Gator/IC* INSTACART*SUBSCRIP SAN FRANCISC CA

Date 05/27/25 0 5147989663 0 5411

Card 1247",9.99
4/27/2025,,"Withdrawal POS #000000045037/SUNOCO 8002212501 4234 SW 20TH AVE

GAINESVILLE FL

Card 1247",21.84,,Posted,3.99,2025-04-27,21.84,"Withdrawal POS #000000666979/SUNOCO 8002212501 4234 SW 20TH AVE

GAINESVILLE FL

Card 1247",22.005000000000003
4/26/2025,,"Withdrawal POS #000000977612/SUNOCO 8002212501 4234 SW 20TH AVE

GAINESVILLE FL

Card 1247",21.84,,Posted,25.83,2025-04-26,21.84,"Withdrawal POS #000000666979/SUNOCO 8002212501 4234 SW 20TH AVE

GAINESVILLE FL

Card 1247",22.005000000000003
4/25/2025,,"Withdrawal POS #000080196760/SMOKE CITY 2120 SW 34TH ST GAINESVILLE

Card 1247",6.34,,Posted,47.67,2025-04-25,6.34,"Withdrawal POS #000080196760/SMOKE CITY 2120 SW 34TH ST GAINESVILLE

Card 1247",6.34
4/25/2025,,"Withdrawal POS #000000940381/SUNOCO 8002212501 4234 SW 20TH AVE

GAINESVILLE FL

Card 1247",21.84,,Posted,54.01,2025-04-25,21.84,"Withdrawal POS #000000666979/SUNOCO 8002212501 4234 SW 20TH AVE

GAINESVILLE FL

Card 1247",22.005000000000003
4/25/2025,,"Withdrawal ACH FLUENT-Gainesvil/TYPE: PAYMENT ID: 1371804719

CO: FLUENT-Gainesvil

NAME: steven chaplinskiEntry Class Code: WEB",28.5,,Posted,75.85,2025-04-25,28.5,"Withdrawal ACH FLUENT-Gainesvil/TYPE: PAYMENT ID: 1371804719

CO: FLUENT-Gainesvil

NAME: steven chaplinskiEntry Class Code: WEB",28.5
4/24/2025,,"Withdrawal POS #000000912703/SUNOCO 8002212501 4234 SW 20TH AVE

GAINESVILLE FL

Card 1247",24.52,,Posted,104.35,2025-04-24,24.52,"Withdrawal POS #000000666979/SUNOCO 8002212501 4234 SW 20TH AVE

GAINESVILLE FL

Card 1247",24.52
4/24/2025,,"Withdrawal ACH FLUENT-Gainesvil/TYPE: PAYMENT ID: 1371804719

CO: FLUENT-Gainesvil

NAME: steven chaplinskiEntry Class Code: WEB",21.0,,Posted,128.87,2025-04-24,21.0,"Withdrawal ACH FLUENT-Gainesvil/TYPE: PAYMENT ID: 1371804719

CO: FLUENT-Gainesvil

NAME: steven chaplinskiEntry Class Code: WEB",20.5
4/23/2025,,"Withdrawal POS #000000767866/PUBLIX 3100 SW 35TH BLVD GAINESVILLE FL

Card 1247",18.35,,Posted,149.87,2025-04-23,18.35,"Withdrawal POS #000000752480/PUBLIX 3100 SW 35TH BLVD GAINESVILLE FL

Card 1247",18.405
4/23/2025,,"Withdrawal POS #000000880006/SUNOCO 8002212501 4234 SW 20TH AVE

GAINESVILLE FL

Card 1247",21.84,,Posted,168.22,2025-04-23,21.84,"Withdrawal POS #000000580851/SUNOCO 8002212501 4234 SW 20TH AVE

GAINESVILLE FL

Card 1247",21.84
4/23/2025,,"Recurring Withdrawal Debit Card - MC Debit Gator/NETFLIX.COM CA

Date 04/23/25 0 5113169724 1 4899

Card 1247",20.71,,Posted,190.06,2025-04-23,20.71,"Recurring Withdrawal Debit Card - MC Debit Gator/NETFLIX.COM LOS GATOS CA

Date 05/23/25 0 5143471019 2 4899

Card 1247",20.71
